"GEO_ID","NAME","P001001",
"Geography","Geographic Area Name","Total",
"8600000US08221","ZCTA5 08221","7092",
"8600000US08223","ZCTA5 08223","4125",
"8600000US08224","ZCTA5 08224","573",
"8600000US08225","ZCTA5 08225","8659",
"8600000US08226","ZCTA5 08226","11701",
"8600000US08230","ZCTA5 08230","5599",
"8600000US08232","ZCTA5 08232","19292",
"8600000US08234","ZCTA5 08234","42532",
"8600000US08240","ZCTA5 08240","2371",
"8600000US08241","ZCTA5 08241","1103",
"8600000US08242","ZCTA5 08242","3216",
"8600000US08243","ZCTA5 08243","2114",
"8600000US08244","ZCTA5 08244","10849",
"8600000US08246","ZCTA5 08246","92",
"8600000US08247","ZCTA5 08247","925",
"8600000US08248","ZCTA5 08248","158",
"8600000US08251","ZCTA5 08251","10364",
"8600000US08260","ZCTA5 08260","13661",
"8600000US08270","ZCTA5 08270","8492",
"8600000US08302","ZCTA5 08302","46872",
"8600000US08310","ZCTA5 08310","1670",
"8600000US08311","ZCTA5 08311","2057",
"8600000US08312","ZCTA5 08312","7875",
"8600000US08314","ZCTA5 08314","2511",
"8600000US08316","ZCTA5 08316","400",
"8600000US08317","ZCTA5 08317","1344",
"8600000US08318","ZCTA5 08318","12702",
"8600000US08319","ZCTA5 08319","1253",
"8600000US08320","ZCTA5 08320","1256",
"8600000US08321","ZCTA5 08321","247",
"8600000US08322","ZCTA5 08322","10524",
"8600000US08323","ZCTA5 08323","804",
"8600000US08324","ZCTA5 08324","526",
"8600000US08326","ZCTA5 08326","1761",
"8600000US08327","ZCTA5 08327","3070",
"8600000US08328","ZCTA5 08328","1347",
"8600000US08329","ZCTA5 08329","221",
"8600000US08330","ZCTA5 08330","28167",
"8600000US08332","ZCTA5 08332","36768",
"8600000US08340","ZCTA5 08340","979",
"8600000US08341","ZCTA5 08341","2239",
"8600000US08343","ZCTA5 08343","5030",
"8600000US08344","ZCTA5 08344","5847",
"8600000US08345","ZCTA5 08345","805",
"8600000US08346","ZCTA5 08346","843",
"8600000US08348","ZCTA5 08348","275",
"8600000US08349","ZCTA5 08349","2347",
"8600000US08350","ZCTA5 08350","825",
"8600000US08352","ZCTA5 08352","448",
"8600000US08353","ZCTA5 08353","516",
"8600000US08360","ZCTA5 08360","43355",
"8600000US08361","ZCTA5 08361","17352",
"8600000US08401","ZCTA5 08401","39554",
"8600000US08402","ZCTA5 08402","6354",
"8600000US08403","ZCTA5 08403","997",
"8600000US08406","ZCTA5 08406","10650",
"8600000US08501","ZCTA5 08501","6582",
"8600000US08502","ZCTA5 08502","11317",
"8600000US08505","ZCTA5 08505","17736",
"8600000US08510","ZCTA5 08510","5231",
"8600000US08511","ZCTA5 08511","826",
"8600000US08512","ZCTA5 08512","10105",
"8600000US08514","ZCTA5 08514","4477",
"8600000US08515","ZCTA5 08515","4637",
"8600000US08518","ZCTA5 08518","4986",
"8600000US08520","ZCTA5 08520","27869",
"8600000US08525","ZCTA5 08525","4767",
"8600000US08527","ZCTA5 08527","54392",
"8600000US08528","ZCTA5 08528","315",
"8600000US08530","ZCTA5 08530","8071",
"8600000US08533","ZCTA5 08533","6945",
"8600000US08534","ZCTA5 08534","12929",
"8600000US08535","ZCTA5 08535","5385",
"8600000US08536","ZCTA5 08536","20073",
"8600000US08540","ZCTA5 08540","47115",
"8600000US08542","ZCTA5 08542","5189",
"8600000US08550","ZCTA5 08550","19445",
"8600000US08551","ZCTA5 08551","5532",
"8600000US08553","ZCTA5 08553","682",
"8600000US08554","ZCTA5 08554","3818",
"8600000US08555","ZCTA5 08555","877",
"8600000US08558","ZCTA5 08558","6629",
"8600000US08559","ZCTA5 08559","4982",
"8600000US08560","ZCTA5 08560","3656",
"8600000US08561","ZCTA5 08561","226",
"8600000US08562","ZCTA5 08562","5371",
"8600000US08608","ZCTA5 08608","983",
"8600000US08609","ZCTA5 08609","13546",
"8600000US08610","ZCTA5 08610","30468",
"8600000US08611","ZCTA5 08611","28038",
"8600000US08618","ZCTA5 08618","38229",
"8600000US08619","ZCTA5 08619","22723",
"8600000US08620","ZCTA5 08620","14693",
"8600000US08628","ZCTA5 08628","9054",
"8600000US08629","ZCTA5 08629","12331",
"8600000US08638","ZCTA5 08638","22832",
"8600000US08640","ZCTA5 08640","7716",
"8600000US08641","ZCTA5 08641","3553",
"8600000US08648","ZCTA5 08648","32263",
"8600000US08690","ZCTA5 08690","18567",
"8600000US08691","ZCTA5 08691","15104",
"8600000US08701","ZCTA5 08701","92843",
"8600000US08720","ZCTA5 08720","843",
"8600000US08721","ZCTA5 08721","20512",
"8600000US08722","ZCTA5 08722","11045",
"8600000US08723","ZCTA5 08723","31641",
"8600000US08724","ZCTA5 08724","42352",
"8600000US08730","ZCTA5 08730","4774",
"8600000US08731","ZCTA5 08731","20009",
"8600000US08732","ZCTA5 08732","1484",
"8600000US08733","ZCTA5 08733","2752",
"8600000US08734","ZCTA5 08734","7651",
"8600000US08735","ZCTA5 08735","3114",
"8600000US08736","ZCTA5 08736","12578",
"8600000US08738","ZCTA5 08738","1042",
"8600000US08740","ZCTA5 08740","2010",
"8600000US08741","ZCTA5 08741","2488",
"8600000US08742","ZCTA5 08742","24405",
"8600000US08750","ZCTA5 08750","3528",
"8600000US08751","ZCTA5 08751","4212",
"8600000US08752","ZCTA5 08752","2074",
"8600000US08753","ZCTA5 08753","63678",
"8600000US08755","ZCTA5 08755","25302",
"8600000US08757","ZCTA5 08757","33217",
"8600000US08758","ZCTA5 08758","7043",
"8600000US08759","ZCTA5 08759","33263",
"8600000US08801","ZCTA5 08801","8551",
"8600000US08802","ZCTA5 08802","4067",
"8600000US08804","ZCTA5 08804","2771",
"8600000US08805","ZCTA5 08805","12254",
"8600000US08807","ZCTA5 08807","37972",
"8600000US08808","ZCTA5 08808","86",
"8600000US08809","ZCTA5 08809","6421",
"8600000US08810","ZCTA5 08810","8401",
"8600000US08812","ZCTA5 08812","14296",
"8600000US08816","ZCTA5 08816","46298",
"8600000US08817","ZCTA5 08817","44621",
"8600000US08820","ZCTA5 08820","39590",
"8600000US08821","ZCTA5 08821","354",
"8600000US08822","ZCTA5 08822","30354",
"8600000US08823","ZCTA5 08823","9016",
"8600000US08824","ZCTA5 08824","12115",
"8600000US08825","ZCTA5 08825","4707",
"8600000US08826","ZCTA5 08826","5838",
"8600000US08827","ZCTA5 08827","4629",
"8600000US08828","ZCTA5 08828","2178",
"8600000US08829","ZCTA5 08829","3725",
"8600000US08830","ZCTA5 08830","18459",
"8600000US08831","ZCTA5 08831","45620",
"8600000US08832","ZCTA5 08832","2863",
"8600000US08833","ZCTA5 08833","8796",
"8600000US08835","ZCTA5 08835","10344",
"8600000US08836","ZCTA5 08836","3845",
"8600000US08837","ZCTA5 08837","15847",
"8600000US08840","ZCTA5 08840","16558",
"8600000US08844","ZCTA5 08844","38367",
"8600000US08846","ZCTA5 08846","13635",
"8600000US08848","ZCTA5 08848","8435",
"8600000US08850","ZCTA5 08850","8281",
"8600000US08852","ZCTA5 08852","17220",
"8600000US08853","ZCTA5 08853","5247",
"8600000US08854","ZCTA5 08854","55961",
"8600000US08857","ZCTA5 08857","39898",
"8600000US08858","ZCTA5 08858","144",
"8600000US08859","ZCTA5 08859","21526",
"8600000US08861","ZCTA5 08861","53099",
"8600000US08863","ZCTA5 08863","12320",
"8600000US08865","ZCTA5 08865","29840",
"8600000US08867","ZCTA5 08867","5042",
"8600000US08869","ZCTA5 08869","6881",
"8600000US08872","ZCTA5 08872","18811",
"8600000US08873","ZCTA5 08873","49921",
"8600000US08876","ZCTA5 08876","22179",
"8600000US08879","ZCTA5 08879","23537",
"8600000US08880","ZCTA5 08880","4563",
"8600000US08882","ZCTA5 08882","16008",
"8600000US08884","ZCTA5 08884","8257",
"8600000US08886","ZCTA5 08886","7077",
"8600000US08887","ZCTA5 08887","1106",
"8600000US08889","ZCTA5 08889","10063",
"8600000US08890","ZCTA5 08890","17",
"8600000US08901","ZCTA5 08901","55223",
"8600000US08902","ZCTA5 08902","41153",
"8600000US08904","ZCTA5 08904","13982",
"8600000US10001","ZCTA5 10001","21102",
"8600000US10002","ZCTA5 10002","81410",
"8600000US10003","ZCTA5 10003","56024",
"8600000US10004","ZCTA5 10004","3089",
"8600000US10005","ZCTA5 10005","7135",
"8600000US10006","ZCTA5 10006","3011",
"8600000US10007","ZCTA5 10007","6988",
"8600000US10009","ZCTA5 10009","61347",
"8600000US10010","ZCTA5 10010","31834",
"8600000US10011","ZCTA5 10011","50984",
"8600000US10012","ZCTA5 10012","24090",
"8600000US10013","ZCTA5 10013","27700",
"8600000US10014","ZCTA5 10014","31959",
"8600000US10016","ZCTA5 10016","54183",
"8600000US10017","ZCTA5 10017","16575",
"8600000US10018","ZCTA5 10018","5229",
"8600000US10019","ZCTA5 10019","42870",
"8600000US10020","ZCTA5 10020","0",
"8600000US10021","ZCTA5 10021","43631",
"8600000US10022","ZCTA5 10022","31924",
"8600000US10023","ZCTA5 10023","60998",
"8600000US10024","ZCTA5 10024","59283",
"8600000US10025","ZCTA5 10025","94600",
"8600000US10026","ZCTA5 10026","34003",
"8600000US10027","ZCTA5 10027","59707",
"8600000US10028","ZCTA5 10028","45141",
"8600000US10029","ZCTA5 10029","76003",
"8600000US10030","ZCTA5 10030","26999",
"8600000US10031","ZCTA5 10031","56438",
"8600000US10032","ZCTA5 10032","57331",
"8600000US10033","ZCTA5 10033","53926",
"8600000US10034","ZCTA5 10034","38908",
"8600000US10035","ZCTA5 10035","33969",
"8600000US10036","ZCTA5 10036","24711",
"8600000US10037","ZCTA5 10037","17416",
"8600000US10038","ZCTA5 10038","20300",
"8600000US10039","ZCTA5 10039","24527",
"8600000US10040","ZCTA5 10040","41905",
"8600000US10044","ZCTA5 10044","11661",
"8600000US10065","ZCTA5 10065","32270",
"8600000US10069","ZCTA5 10069","5199",
"8600000US10075","ZCTA5 10075","26121",
"8600000US10103","ZCTA5 10103","3",
"8600000US10110","ZCTA5 10110","0",
"8600000US10111","ZCTA5 10111","0",
"8600000US10112","ZCTA5 10112","0",
"8600000US10115","ZCTA5 10115","0",
"8600000US10119","ZCTA5 10119","92",
"8600000US10128","ZCTA5 10128","60453",
"8600000US10152","ZCTA5 10152","0",
"8600000US10153","ZCTA5 10153","0",
"8600000US10154","ZCTA5 10154","0",
"8600000US10162","ZCTA5 10162","1685",
"8600000US10165","ZCTA5 10165","2",
"8600000US10167","ZCTA5 10167","0",
"8600000US10168","ZCTA5 10168","0",
"8600000US10169","ZCTA5 10169","0",
"8600000US10170","ZCTA5 10170","2",
"8600000US10171","ZCTA5 10171","0",
"8600000US10172","ZCTA5 10172","0",
"8600000US10173","ZCTA5 10173","2",
"8600000US10174","ZCTA5 10174","0",
"8600000US10177","ZCTA5 10177","0",
"8600000US10199","ZCTA5 10199","9",
"8600000US10271","ZCTA5 10271","0",
"8600000US10278","ZCTA5 10278","0",
"8600000US10279","ZCTA5 10279","0",
"8600000US10280","ZCTA5 10280","7853",
"8600000US10282","ZCTA5 10282","4783",
"8600000US10301","ZCTA5 10301","39706",
"8600000US10302","ZCTA5 10302","19088",
"8600000US10303","ZCTA5 10303","26337",
"8600000US10304","ZCTA5 10304","42193",
"8600000US10305","ZCTA5 10305","41749",
"8600000US10306","ZCTA5 10306","55909",
"8600000US10307","ZCTA5 10307","14096",
"8600000US10308","ZCTA5 10308","27357",
"8600000US10309","ZCTA5 10309","32519",
"8600000US10310","ZCTA5 10310","24962",
"8600000US10311","ZCTA5 10311","0",
"8600000US10312","ZCTA5 10312","59304",
"8600000US10314","ZCTA5 10314","85510",
"8600000US10451","ZCTA5 10451","45713",
"8600000US10452","ZCTA5 10452","75371",
"8600000US10453","ZCTA5 10453","78309",
"8600000US10454","ZCTA5 10454","37337",
"8600000US10455","ZCTA5 10455","39665",
"8600000US10456","ZCTA5 10456","86547",
"8600000US10457","ZCTA5 10457","70496",
"8600000US10458","ZCTA5 10458","79492",
"8600000US10459","ZCTA5 10459","47308",
"8600000US10460","ZCTA5 10460","57311",
"8600000US10461","ZCTA5 10461","50502",
"8600000US10462","ZCTA5 10462","75784",
"8600000US10463","ZCTA5 10463","67970",
"8600000US10464","ZCTA5 10464","4534",
"8600000US10465","ZCTA5 10465","42230",
"8600000US10466","ZCTA5 10466","67813",
"8600000US10467","ZCTA5 10467","97060",
"8600000US10468","ZCTA5 10468","76103",
"8600000US10469","ZCTA5 10469","66631",
"8600000US10470","ZCTA5 10470","15293",
"8600000US10471","ZCTA5 10471","22922",
"8600000US10472","ZCTA5 10472","66358",
"8600000US10473","ZCTA5 10473","58519",
"8600000US10474","ZCTA5 10474","12281",
"8600000US10475","ZCTA5 10475","40931",
"8600000US10501","ZCTA5 10501","1219",
"8600000US10502","ZCTA5 10502","5487",
"8600000US10503","ZCTA5 10503","108",
"8600000US10504","ZCTA5 10504","7987",
"8600000US10505","ZCTA5 10505","851",
"8600000US10506","ZCTA5 10506","5790",
"8600000US10507","ZCTA5 10507","6408",
"8600000US10509","ZCTA5 10509","19507",
"8600000US10510","ZCTA5 10510","9988",
"8600000US10511","ZCTA5 10511","2246",
"8600000US10512","ZCTA5 10512","25590",
"8600000US10514","ZCTA5 10514","11946",
"8600000US10516","ZCTA5 10516","5289",
"8600000US10517","ZCTA5 10517","539",
"8600000US10518","ZCTA5 10518","1268",
"8600000US10519","ZCTA5 10519","316",
"8600000US10520","ZCTA5 10520","12810",
"8600000US10522","ZCTA5 10522","10875",
"8600000US10523","ZCTA5 10523","7444",
"8600000US10524","ZCTA5 10524","4421",
"8600000US10526","ZCTA5 10526","1809",
"8600000US10527","ZCTA5 10527","908",
"8600000US10528","ZCTA5 10528","12280",
"8600000US10530","ZCTA5 10530","12604",
"8600000US10532","ZCTA5 10532","4931",
"8600000US10533","ZCTA5 10533","7322",
"8600000US10535","ZCTA5 10535","555",
"8600000US10536","ZCTA5 10536","10739",
"8600000US10537","ZCTA5 10537","2416",
"8600000US10538","ZCTA5 10538","16597",
"8600000US10541","ZCTA5 10541","26339",
"8600000US10543","ZCTA5 10543","20135",
"8600000US10545","ZCTA5 10545","141",
"8600000US10546","ZCTA5 10546","1277",
"8600000US10547","ZCTA5 10547","7647",
"8600000US10548","ZCTA5 10548","3487",
"8600000US10549","ZCTA5 10549","16638",
"8600000US10550","ZCTA5 10550","37144",
"8600000US10552","ZCTA5 10552","19786",
"8600000US10553","ZCTA5 10553","10170",
"8600000US10560","ZCTA5 10560","4737",
"8600000US10562","ZCTA5 10562","31796",
"8600000US10566","ZCTA5 10566","23570",
"8600000US10567","ZCTA5 10567","19929",
"8600000US10570","ZCTA5 10570","12680",
"8600000US10573","ZCTA5 10573","38352",
"8600000US10576","ZCTA5 10576","5116",
"8600000US10577","ZCTA5 10577","6552",
"8600000US10578","ZCTA5 10578","681",
"8600000US10579","ZCTA5 10579","8675",
"8600000US10580","ZCTA5 10580","17208",
"8600000US10583","ZCTA5 10583","38982",
"8600000US10588","ZCTA5 10588","2282",
"8600000US10589","ZCTA5 10589","8475",
"8600000US10590","ZCTA5 10590","6767",
"8600000US10591","ZCTA5 10591","22540",
"8600000US10594","ZCTA5 10594","5117",
"8600000US10595","ZCTA5 10595","8195",
"8600000US10596","ZCTA5 10596","1729",
"8600000US10597","ZCTA5 10597","968",
"8600000US10598","ZCTA5 10598","28647",
"8600000US10601","ZCTA5 10601","11376",
"8600000US10603","ZCTA5 10603","17045",
"8600000US10604","ZCTA5 10604","11250",
"8600000US10605","ZCTA5 10605","18126",
"8600000US10606","ZCTA5 10606","16499",
"8600000US10607","ZCTA5 10607","6824",
"8600000US10701","ZCTA5 10701","63393",
"8600000US10703","ZCTA5 10703","20301",
"8600000US10704","ZCTA5 10704","30165",
"8600000US10705","ZCTA5 10705","38777",
"8600000US10706","ZCTA5 10706","8679",
"8600000US10707","ZCTA5 10707","10097",
"8600000US10708","ZCTA5 10708","21225",
"8600000US10709","ZCTA5 10709","9292",
"8600000US10710","ZCTA5 10710","25120",
"8600000US10801","ZCTA5 10801","40827",
"8600000US10803","ZCTA5 10803","12435",
"8600000US10804","ZCTA5 10804","14146",
"8600000US10805","ZCTA5 10805","18414",
"8600000US10901","ZCTA5 10901","23465",
"8600000US10910","ZCTA5 10910","21",
"8600000US10911","ZCTA5 10911","2",
"8600000US10913","ZCTA5 10913","5532",
"8600000US10914","ZCTA5 10914","414",
"8600000US10915","ZCTA5 10915","119",
"8600000US10916","ZCTA5 10916","4540",
"8600000US10917","ZCTA5 10917","1968",
"8600000US10918","ZCTA5 10918","11647",
"8600000US10919","ZCTA5 10919","1040",
"8600000US10920","ZCTA5 10920","8554",
"8600000US10921","ZCTA5 10921","4135",
"8600000US10922","ZCTA5 10922","1559",
"8600000US10923","ZCTA5 10923","8732",
"8600000US10924","ZCTA5 10924","13120",
"8600000US10925","ZCTA5 10925","4539",
"8600000US10926","ZCTA5 10926","3203",
"8600000US10927","ZCTA5 10927","11910",
"8600000US10928","ZCTA5 10928","4175",
"8600000US10930","ZCTA5 10930","8958",
"8600000US10931","ZCTA5 10931","1023",
"8600000US10932","ZCTA5 10932","60",
"8600000US10933","ZCTA5 10933","473",
"8600000US10940","ZCTA5 10940","48418",
"8600000US10941","ZCTA5 10941","13779",
"8600000US10950","ZCTA5 10950","47226",
"8600000US10952","ZCTA5 10952","38917",
"8600000US10953","ZCTA5 10953","252",
"8600000US10954","ZCTA5 10954","23045",
"8600000US10956","ZCTA5 10956","31521",
"8600000US10958","ZCTA5 10958","3291",
"8600000US10960","ZCTA5 10960","15093",
"8600000US10962","ZCTA5 10962","5950",
"8600000US10963","ZCTA5 10963","4298",
"8600000US10964","ZCTA5 10964","1472",
"8600000US10965","ZCTA5 10965","14791",
"8600000US10968","ZCTA5 10968","2353",
"8600000US10969","ZCTA5 10969","1267",
"8600000US10970","ZCTA5 10970","9993",
"8600000US10973","ZCTA5 10973","2126",
"8600000US10974","ZCTA5 10974","3152",
"8600000US10975","ZCTA5 10975","281",
"8600000US10976","ZCTA5 10976","2258",
"8600000US10977","ZCTA5 10977","59048",
"8600000US10979","ZCTA5 10979","234",
"8600000US10980","ZCTA5 10980","13383",
"8600000US10983","ZCTA5 10983","5532",
"8600000US10984","ZCTA5 10984","2842",
"8600000US10985","ZCTA5 10985","58",
"8600000US10986","ZCTA5 10986","1974",
"8600000US10987","ZCTA5 10987","3395",
"8600000US10988","ZCTA5 10988","896",
"8600000US10989","ZCTA5 10989","9293",
"8600000US10990","ZCTA5 10990","20631",
"8600000US10992","ZCTA5 10992","9621",
"8600000US10993","ZCTA5 10993","4769",
"8600000US10994","ZCTA5 10994","7085",
"8600000US10996","ZCTA5 10996","6756",
"8600000US10998","ZCTA5 10998","3122",
"8600000US11001","ZCTA5 11001","26883",
"8600000US11003","ZCTA5 11003","41356",
"8600000US11004","ZCTA5 11004","14016",
"8600000US11005","ZCTA5 11005","1806",
"8600000US11010","ZCTA5 11010","23821",
"8600000US11020","ZCTA5 11020","5914",
"8600000US11021","ZCTA5 11021","17729",
"8600000US11023","ZCTA5 11023","9027",
"8600000US11024","ZCTA5 11024","8002",
"8600000US11030","ZCTA5 11030","17962",
"8600000US11040","ZCTA5 11040","40782",
"8600000US11042","ZCTA5 11042","520",
"8600000US11050","ZCTA5 11050","30171",
"8600000US11096","ZCTA5 11096","8344",
"8600000US11101","ZCTA5 11101","25484",
"8600000US11102","ZCTA5 11102","34133",
"8600000US11103","ZCTA5 11103","38780",
"8600000US11104","ZCTA5 11104","27232",
"8600000US11105","ZCTA5 11105","36688",
"8600000US11106","ZCTA5 11106","38875",
"8600000US11109","ZCTA5 11109","3523",
"8600000US11201","ZCTA5 11201","51128",
"8600000US11203","ZCTA5 11203","76174",
"8600000US11204","ZCTA5 11204","78134",
"8600000US11205","ZCTA5 11205","40366",
"8600000US11206","ZCTA5 11206","81677",
"8600000US11207","ZCTA5 11207","93386",
"8600000US11208","ZCTA5 11208","94469",
"8600000US11209","ZCTA5 11209","68853",
"8600000US11210","ZCTA5 11210","62008",
"8600000US11211","ZCTA5 11211","90117",
"8600000US11212","ZCTA5 11212","84500",
"8600000US11213","ZCTA5 11213","63767",
"8600000US11214","ZCTA5 11214","88630",
"8600000US11215","ZCTA5 11215","63488",
"8600000US11216","ZCTA5 11216","54316",
"8600000US11217","ZCTA5 11217","35881",
"8600000US11218","ZCTA5 11218","75220",
"8600000US11219","ZCTA5 11219","92221",
"8600000US11220","ZCTA5 11220","99598",
"8600000US11221","ZCTA5 11221","78895",
"8600000US11222","ZCTA5 11222","36934",
"8600000US11223","ZCTA5 11223","78731",
"8600000US11224","ZCTA5 11224","47621",
"8600000US11225","ZCTA5 11225","56829",
"8600000US11226","ZCTA5 11226","101572",
"8600000US11228","ZCTA5 11228","41788",
"8600000US11229","ZCTA5 11229","80018",
"8600000US11230","ZCTA5 11230","86408",
"8600000US11231","ZCTA5 11231","33336",
"8600000US11232","ZCTA5 11232","28265",
"8600000US11233","ZCTA5 11233","67053",
"8600000US11234","ZCTA5 11234","87757",
"8600000US11235","ZCTA5 11235","79132",
"8600000US11236","ZCTA5 11236","93877",
"8600000US11237","ZCTA5 11237","49896",
"8600000US11238","ZCTA5 11238","49262",
"8600000US11239","ZCTA5 11239","13393",
"8600000US11351","ZCTA5 11351","0",
"8600000US11354","ZCTA5 11354","54878",
"8600000US11355","ZCTA5 11355","85871",
"8600000US11356","ZCTA5 11356","23438",
"8600000US11357","ZCTA5 11357","39150",
"8600000US11358","ZCTA5 11358","37546",
"8600000US11359","ZCTA5 11359","0",
"8600000US11360","ZCTA5 11360","18884",
"8600000US11361","ZCTA5 11361","28606",
"8600000US11362","ZCTA5 11362","17823",
"8600000US11363","ZCTA5 11363","6988",
"8600000US11364","ZCTA5 11364","34555",
"8600000US11365","ZCTA5 11365","42252",
"8600000US11366","ZCTA5 11366","13532",
"8600000US11367","ZCTA5 11367","41047",
"8600000US11368","ZCTA5 11368","109931",
"8600000US11369","ZCTA5 11369","38615",
"8600000US11370","ZCTA5 11370","39688",
"8600000US11371","ZCTA5 11371","0",
"8600000US11372","ZCTA5 11372","66636",
"8600000US11373","ZCTA5 11373","100820",
"8600000US11374","ZCTA5 11374","43600",
"8600000US11375","ZCTA5 11375","68733",
"8600000US11377","ZCTA5 11377","89830",
"8600000US11378","ZCTA5 11378","34981",
"8600000US11379","ZCTA5 11379","34821",
"8600000US11385","ZCTA5 11385","98592",
"8600000US11411","ZCTA5 11411","18556",
"8600000US11412","ZCTA5 11412","34882",
"8600000US11413","ZCTA5 11413","38912",
"8600000US11414","ZCTA5 11414","26148",
"8600000US11415","ZCTA5 11415","19341",
"8600000US11416","ZCTA5 11416","24861",
"8600000US11417","ZCTA5 11417","28967",
"8600000US11418","ZCTA5 11418","36256",
"8600000US11419","ZCTA5 11419","47211",
"8600000US11420","ZCTA5 11420","44354",
"8600000US11421","ZCTA5 11421","39127",
"8600000US11422","ZCTA5 11422","30425",
"8600000US11423","ZCTA5 11423","29987",
"8600000US11424","ZCTA5 11424","0",
"8600000US11425","ZCTA5 11425","0",
"8600000US11426","ZCTA5 11426","17590",
"8600000US11427","ZCTA5 11427","23593",
"8600000US11428","ZCTA5 11428","19168",
"8600000US11429","ZCTA5 11429","25105",
"8600000US11430","ZCTA5 11430","184",
"8600000US11432","ZCTA5 11432","60809",
"8600000US11433","ZCTA5 11433","32687",
"8600000US11434","ZCTA5 11434","59129",
"8600000US11435","ZCTA5 11435","53687",
"8600000US11436","ZCTA5 11436","17949",
"8600000US11451","ZCTA5 11451","0",
"8600000US11501","ZCTA5 11501","19148",
"8600000US11507","ZCTA5 11507","7406",
"8600000US11509","ZCTA5 11509","2653",
"8600000US11510","ZCTA5 11510","33048",
"8600000US11514","ZCTA5 11514","4673",
"8600000US11516","ZCTA5 11516","7556",
"8600000US11518","ZCTA5 11518","10549",
"8600000US11520","ZCTA5 11520","43341",
"8600000US11530","ZCTA5 11530","27273",
"8600000US11542","ZCTA5 11542","27633",
"8600000US11545","ZCTA5 11545","12065",
"8600000US11547","ZCTA5 11547","793",
"8600000US11548","ZCTA5 11548","2780",
"8600000US11549","ZCTA5 11549","2922",
"8600000US11550","ZCTA5 11550","56435",
"8600000US11552","ZCTA5 11552","23616",
"8600000US11553","ZCTA5 11553","26034",
"8600000US11554","ZCTA5 11554","38132",
"8600000US11556","ZCTA5 11556","17",
"8600000US11557","ZCTA5 11557","7823",
"8600000US11558","ZCTA5 11558","8370",
"8600000US11559","ZCTA5 11559","8176",
"8600000US11560","ZCTA5 11560","6464",
"8600000US11561","ZCTA5 11561","37280",
"8600000US11563","ZCTA5 11563","22666",
"8600000US11565","ZCTA5 11565","8690",
"8600000US11566","ZCTA5 11566","35321",
"8600000US11568","ZCTA5 11568","4555",
"8600000US11569","ZCTA5 11569","1398",
"8600000US11570","ZCTA5 11570","26646",
"8600000US11572","ZCTA5 11572","30574",
"8600000US11575","ZCTA5 11575","16272",
"8600000US11576","ZCTA5 11576","12366",
"8600000US11577","ZCTA5 11577","12337",
"8600000US11579","ZCTA5 11579","5055",
"8600000US11580","ZCTA5 11580","40113",
"8600000US11581","ZCTA5 11581","20844",
"8600000US11590","ZCTA5 11590","45768",
"8600000US11596","ZCTA5 11596","10480",
"8600000US11598","ZCTA5 11598","13328",
"8600000US11691","ZCTA5 11691","60035",
"8600000US11692","ZCTA5 11692","18540",
"8600000US11693","ZCTA5 11693","11916",
"8600000US11694","ZCTA5 11694","20408",
"8600000US11697","ZCTA5 11697","4079",
"8600000US11701","ZCTA5 11701","27109",
"8600000US11702","ZCTA5 11702","14498",
"8600000US11703","ZCTA5 11703","16415",
"8600000US11704","ZCTA5 11704","40222",
"8600000US11705","ZCTA5 11705","8030",
"8600000US11706","ZCTA5 11706","62543",
"8600000US11709","ZCTA5 11709","6669",
"8600000US11710","ZCTA5 11710","34496",
"8600000US11713","ZCTA5 11713","10401",
"8600000US11714","ZCTA5 11714","22658",
"8600000US11715","ZCTA5 11715","4752",
"8600000US11716","ZCTA5 11716","10700",
"8600000US11717","ZCTA5 11717","60745",
"8600000US11718","ZCTA5 11718","3103",
"8600000US11719","ZCTA5 11719","3589",
"8600000US11720","ZCTA5 11720","29189",
"8600000US11721","ZCTA5 11721","6292",
"8600000US11722","ZCTA5 11722","35177",
"8600000US11724","ZCTA5 11724","3220",
"8600000US11725","ZCTA5 11725","29150",
"8600000US11726","ZCTA5 11726","19857",
"8600000US11727","ZCTA5 11727","29030",
"8600000US11729","ZCTA5 11729","28032",
"8600000US11730","ZCTA5 11730","14712",
"8600000US11731","ZCTA5 11731","30184",
"8600000US11732","ZCTA5 11732","3430",
"8600000US11733","ZCTA5 11733","18949",
"8600000US11735","ZCTA5 11735","32098",
"8600000US11738","ZCTA5 11738","17638",
"8600000US11739","ZCTA5 11739","1223",
"8600000US11740","ZCTA5 11740","9454",
"8600000US11741","ZCTA5 11741","27655",
"8600000US11742","ZCTA5 11742","13261",
"8600000US11743","ZCTA5 11743","42230",
"8600000US11746","ZCTA5 11746","67094",
"8600000US11747","ZCTA5 11747","19803",
"8600000US11749","ZCTA5 11749","3345",
"8600000US11751","ZCTA5 11751","14961",
"8600000US11752","ZCTA5 11752","9531",
"8600000US11753","ZCTA5 11753","12014",
"8600000US11754","ZCTA5 11754","18958",
"8600000US11755","ZCTA5 11755","12387",
"8600000US11756","ZCTA5 11756","42791",
"8600000US11757","ZCTA5 11757","45700",
"8600000US11758","ZCTA5 11758","53804",
"8600000US11762","ZCTA5 11762","22360",
"8600000US11763","ZCTA5 11763","28506",
"8600000US11764","ZCTA5 11764","13200",
"8600000US11765","ZCTA5 11765","737",
"8600000US11766","ZCTA5 11766","12635",
"8600000US11767","ZCTA5 11767","14530",
"8600000US11768","ZCTA5 11768","21902",
