ZIP,SCHOOL_YEAR,school_count,abs_change,pct_growth
48083,1718,6.0,0.0,0.0
48084,1718,4.0,0.0,0.0
48085,1718,8.0,0.0,0.0
48088,1718,6.0,0.0,0.0
48089,1718,15.0,0.0,0.0
48091,1718,13.0,0.0,0.0
48092,1718,9.0,0.0,0.0
48093,1718,9.0,0.0,0.0
48094,1718,4.0,0.0,0.0
48095,1718,1.0,0.0,0.0
48096,1718,1.0,0.0,0.0
48097,1718,4.0,0.0,0.0
48098,1718,7.0,0.0,0.0
48101,1718,7.0,0.0,0.0
48103,1718,19.0,0.0,0.0
48104,1718,10.0,0.0,0.0
48105,1718,8.0,0.0,0.0
48108,1718,8.0,0.0,0.0
48111,1718,8.0,0.0,0.0
48114,1718,5.0,0.0,0.0
48116,1718,8.0,0.0,0.0
48117,1718,8.0,0.0,0.0
48118,1718,6.0,0.0,0.0
48120,1718,2.0,0.0,0.0
48122,1718,4.0,0.0,0.0
48124,1718,11.0,0.0,0.0
48125,1718,10.0,0.0,0.0
48126,1718,21.0,0.0,0.0
48127,1718,17.0,0.0,0.0
48128,1718,7.0,0.0,0.0
48130,1718,8.0,0.0,0.0
48131,1718,4.0,0.0,0.0
48133,1718,4.0,0.0,0.0
48134,1718,14.0,0.0,0.0
48135,1718,9.0,0.0,0.0
48138,1718,4.0,0.0,0.0
48140,1718,3.0,0.0,0.0
48141,1718,7.0,0.0,0.0
48143,1718,1.0,0.0,0.0
48144,1718,3.0,0.0,0.0
48146,1718,10.0,0.0,0.0
48150,1718,9.0,0.0,0.0
48152,1718,11.0,0.0,0.0
48154,1718,13.0,0.0,0.0
48158,1718,3.0,0.0,0.0
48160,1718,5.0,0.0,0.0
48161,1718,10.0,0.0,0.0
48162,1718,9.0,0.0,0.0
48164,1718,4.0,0.0,0.0
48165,1718,1.0,0.0,0.0
48166,1718,1.0,0.0,0.0
48167,1718,6.0,0.0,0.0
48168,1718,6.0,0.0,0.0
48169,1718,6.0,0.0,0.0
48170,1718,11.0,0.0,0.0
48173,1718,6.0,0.0,0.0
48174,1718,14.0,0.0,0.0
48176,1718,10.0,0.0,0.0
48178,1718,12.0,0.0,0.0
48179,1718,1.0,0.0,0.0
48180,1718,19.0,0.0,0.0
48182,1718,3.0,0.0,0.0
48183,1718,10.0,0.0,0.0
48184,1718,6.0,0.0,0.0
48185,1718,10.0,0.0,0.0
48186,1718,9.0,0.0,0.0
48187,1718,15.0,0.0,0.0
48188,1718,5.0,0.0,0.0
48189,1718,4.0,0.0,0.0
48192,1718,10.0,0.0,0.0
48193,1718,9.0,0.0,0.0
48195,1718,10.0,0.0,0.0
48197,1718,20.0,0.0,0.0
48198,1718,13.0,0.0,0.0
48201,1718,9.0,0.0,0.0
48202,1718,10.0,0.0,0.0
48203,1718,8.0,0.0,0.0
48204,1718,5.0,0.0,0.0
48205,1718,14.0,0.0,0.0
48206,1718,3.0,0.0,0.0
48207,1718,15.0,0.0,0.0
48208,1718,7.0,0.0,0.0
48209,1718,14.0,0.0,0.0
48210,1718,11.0,0.0,0.0
48211,1718,5.0,0.0,0.0
48212,1718,20.0,0.0,0.0
48213,1718,4.0,0.0,0.0
48214,1718,12.0,0.0,0.0
48215,1718,5.0,0.0,0.0
48216,1718,4.0,0.0,0.0
48217,1718,2.0,0.0,0.0
48218,1718,4.0,0.0,0.0
48219,1718,12.0,0.0,0.0
48220,1718,10.0,0.0,0.0
48221,1718,8.0,0.0,0.0
48223,1718,7.0,0.0,0.0
48224,1718,9.0,0.0,0.0
48225,1718,12.0,0.0,0.0
48226,1718,3.0,0.0,0.0
48227,1718,7.0,0.0,0.0
48228,1718,14.0,0.0,0.0
48229,1718,5.0,0.0,0.0
48230,1718,4.0,0.0,0.0
48234,1718,5.0,0.0,0.0
48235,1718,18.0,0.0,0.0
48236,1718,11.0,0.0,0.0
48237,1718,15.0,0.0,0.0
48238,1718,7.0,0.0,0.0
48239,1718,12.0,0.0,0.0
48240,1718,12.0,0.0,0.0
48301,1718,3.0,0.0,0.0
48302,1718,4.0,0.0,0.0
48304,1718,6.0,0.0,0.0
48306,1718,8.0,0.0,0.0
48307,1718,8.0,0.0,0.0
48309,1718,9.0,0.0,0.0
48310,1718,10.0,0.0,0.0
48312,1718,13.0,0.0,0.0
48313,1718,11.0,0.0,0.0
48314,1718,3.0,0.0,0.0
48315,1718,2.0,0.0,0.0
48316,1718,8.0,0.0,0.0
48317,1718,5.0,0.0,0.0
48320,1718,1.0,0.0,0.0
48322,1718,4.0,0.0,0.0
48323,1718,7.0,0.0,0.0
48324,1718,5.0,0.0,0.0
48326,1718,5.0,0.0,0.0
48327,1718,4.0,0.0,0.0
48328,1718,7.0,0.0,0.0
48329,1718,9.0,0.0,0.0
48331,1718,2.0,0.0,0.0
48334,1718,10.0,0.0,0.0
48335,1718,4.0,0.0,0.0
48336,1718,7.0,0.0,0.0
48340,1718,9.0,0.0,0.0
48341,1718,6.0,0.0,0.0
48342,1718,9.0,0.0,0.0
48346,1718,11.0,0.0,0.0
48348,1718,3.0,0.0,0.0
48350,1718,2.0,0.0,0.0
48353,1718,5.0,0.0,0.0
48356,1718,1.0,0.0,0.0
48357,1718,4.0,0.0,0.0
48359,1718,1.0,0.0,0.0
48360,1718,7.0,0.0,0.0
48362,1718,4.0,0.0,0.0
48363,1718,2.0,0.0,0.0
48367,1718,2.0,0.0,0.0
48370,1718,1.0,0.0,0.0
48371,1718,11.0,0.0,0.0
48374,1718,9.0,0.0,0.0
48375,1718,5.0,0.0,0.0
48377,1718,2.0,0.0,0.0
48381,1718,3.0,0.0,0.0
48382,1718,5.0,0.0,0.0
48383,1718,6.0,0.0,0.0
48386,1718,3.0,0.0,0.0
48390,1718,8.0,0.0,0.0
48393,1718,5.0,0.0,0.0
48412,1718,1.0,0.0,0.0
48413,1718,10.0,0.0,0.0
48415,1718,4.0,0.0,0.0
48416,1718,3.0,0.0,0.0
48418,1718,3.0,0.0,0.0
48419,1718,3.0,0.0,0.0
48420,1718,7.0,0.0,0.0
48421,1718,1.0,0.0,0.0
48422,1718,4.0,0.0,0.0
48423,1718,9.0,0.0,0.0
48427,1718,2.0,0.0,0.0
48428,1718,2.0,0.0,0.0
48429,1718,4.0,0.0,0.0
48430,1718,10.0,0.0,0.0
48433,1718,8.0,0.0,0.0
48436,1718,1.0,0.0,0.0
48437,1718,3.0,0.0,0.0
48438,1718,4.0,0.0,0.0
48439,1718,15.0,0.0,0.0
48441,1718,4.0,0.0,0.0
48442,1718,7.0,0.0,0.0
48444,1718,5.0,0.0,0.0
48445,1718,1.0,0.0,0.0
48446,1718,12.0,0.0,0.0
48450,1718,2.0,0.0,0.0
48451,1718,7.0,0.0,0.0
48453,1718,2.0,0.0,0.0
48455,1718,1.0,0.0,0.0
48457,1718,4.0,0.0,0.0
48458,1718,8.0,0.0,0.0
48460,1718,2.0,0.0,0.0
48461,1718,5.0,0.0,0.0
48462,1718,7.0,0.0,0.0
48463,1718,3.0,0.0,0.0
48464,1718,1.0,0.0,0.0
48466,1718,3.0,0.0,0.0
48471,1718,4.0,0.0,0.0
48473,1718,8.0,0.0,0.0
48475,1718,2.0,0.0,0.0
48476,1718,1.0,0.0,0.0
48502,1718,2.0,0.0,0.0
48503,1718,8.0,0.0,0.0
48504,1718,12.0,0.0,0.0
48505,1718,5.0,0.0,0.0
48506,1718,7.0,0.0,0.0
48507,1718,17.0,0.0,0.0
48509,1718,5.0,0.0,0.0
48519,1718,5.0,0.0,0.0
48529,1718,6.0,0.0,0.0
48532,1718,5.0,0.0,0.0
48601,1718,12.0,0.0,0.0
48602,1718,13.0,0.0,0.0
48603,1718,7.0,0.0,0.0
48604,1718,7.0,0.0,0.0
48607,1718,2.0,0.0,0.0
48609,1718,6.0,0.0,0.0
48611,1718,4.0,0.0,0.0
48612,1718,2.0,0.0,0.0
48615,1718,3.0,0.0,0.0
48616,1718,4.0,0.0,0.0
48617,1718,7.0,0.0,0.0
48618,1718,2.0,0.0,0.0
48621,1718,1.0,0.0,0.0
48622,1718,5.0,0.0,0.0
48623,1718,4.0,0.0,0.0
48624,1718,5.0,0.0,0.0
48625,1718,5.0,0.0,0.0
48626,1718,6.0,0.0,0.0
48629,1718,4.0,0.0,0.0
48634,1718,1.0,0.0,0.0
48637,1718,3.0,0.0,0.0
48638,1718,4.0,0.0,0.0
48640,1718,19.0,0.0,0.0
48642,1718,6.0,0.0,0.0
48647,1718,2.0,0.0,0.0
48650,1718,3.0,0.0,0.0
48653,1718,10.0,0.0,0.0
48654,1718,1.0,0.0,0.0
48655,1718,3.0,0.0,0.0
48656,1718,1.0,0.0,0.0
48657,1718,3.0,0.0,0.0
48658,1718,4.0,0.0,0.0
48659,1718,1.0,0.0,0.0
48661,1718,4.0,0.0,0.0
48701,1718,1.0,0.0,0.0
48703,1718,3.0,0.0,0.0
48706,1718,14.0,0.0,0.0
48708,1718,7.0,0.0,0.0
48710,1718,1.0,0.0,0.0
48722,1718,1.0,0.0,0.0
48723,1718,9.0,0.0,0.0
48725,1718,1.0,0.0,0.0
48726,1718,2.0,0.0,0.0
48730,1718,1.0,0.0,0.0
48732,1718,7.0,0.0,0.0
48733,1718,1.0,0.0,0.0
48734,1718,3.0,0.0,0.0
48739,1718,2.0,0.0,0.0
48740,1718,0.0,0.0,0.0
48741,1718,2.0,0.0,0.0
48742,1718,2.0,0.0,0.0
48744,1718,3.0,0.0,0.0
48746,1718,5.0,0.0,0.0
48750,1718,2.0,0.0,0.0
48754,1718,2.0,0.0,0.0
48755,1718,3.0,0.0,0.0
48757,1718,3.0,0.0,0.0
48759,1718,2.0,0.0,0.0
48763,1718,5.0,0.0,0.0
48766,1718,2.0,0.0,0.0
48767,1718,1.0,0.0,0.0
48768,1718,4.0,0.0,0.0
48770,1718,2.0,0.0,0.0
48801,1718,6.0,0.0,0.0
48806,1718,3.0,0.0,0.0
48808,1718,3.0,0.0,0.0
48809,1718,6.0,0.0,0.0
48811,1718,4.0,0.0,0.0
48813,1718,13.0,0.0,0.0
48817,1718,4.0,0.0,0.0
48818,1718,2.0,0.0,0.0
48819,1718,3.0,0.0,0.0
48820,1718,6.0,0.0,0.0
48821,1718,1.0,0.0,0.0
48822,1718,1.0,0.0,0.0
48823,1718,9.0,0.0,0.0
48825,1718,1.0,0.0,0.0
48827,1718,7.0,0.0,0.0
48831,1718,4.0,0.0,0.0
48833,1718,1.0,0.0,0.0
48835,1718,2.0,0.0,0.0
48836,1718,5.0,0.0,0.0
48837,1718,8.0,0.0,0.0
48838,1718,11.0,0.0,0.0
48840,1718,5.0,0.0,0.0
48842,1718,11.0,0.0,0.0
48843,1718,15.0,0.0,0.0
48846,1718,16.0,0.0,0.0
48847,1718,3.0,0.0,0.0
48848,1718,3.0,0.0,0.0
48849,1718,2.0,0.0,0.0
48850,1718,4.0,0.0,0.0
48854,1718,10.0,0.0,0.0
48855,1718,1.0,0.0,0.0
48856,1718,4.0,0.0,0.0
48857,1718,2.0,0.0,0.0
48858,1718,16.0,0.0,0.0
48860,1718,1.0,0.0,0.0
48864,1718,11.0,0.0,0.0
48866,1718,2.0,0.0,0.0
48867,1718,8.0,0.0,0.0
48872,1718,3.0,0.0,0.0
48873,1718,1.0,0.0,0.0
48875,1718,4.0,0.0,0.0
48876,1718,5.0,0.0,0.0
48879,1718,8.0,0.0,0.0
48880,1718,8.0,0.0,0.0
48881,1718,2.0,0.0,0.0
48883,1718,4.0,0.0,0.0
48884,1718,1.0,0.0,0.0
48885,1718,2.0,0.0,0.0
48888,1718,6.0,0.0,0.0
48891,1718,4.0,0.0,0.0
48892,1718,3.0,0.0,0.0
48893,1718,1.0,0.0,0.0
48894,1718,1.0,0.0,0.0
48895,1718,4.0,0.0,0.0
48896,1718,1.0,0.0,0.0
48897,1718,2.0,0.0,0.0
48902,1718,1.0,0.0,0.0
48906,1718,10.0,0.0,0.0
48910,1718,14.0,0.0,0.0
48911,1718,12.0,0.0,0.0
48912,1718,4.0,0.0,0.0
48915,1718,3.0,0.0,0.0
48917,1718,11.0,0.0,0.0
48933,1718,1.0,0.0,0.0
49001,1718,9.0,0.0,0.0
49002,1718,6.0,0.0,0.0
49004,1718,8.0,0.0,0.0
49006,1718,7.0,0.0,0.0
49007,1718,7.0,0.0,0.0
49008,1718,14.0,0.0,0.0
49009,1718,5.0,0.0,0.0
49010,1718,11.0,0.0,0.0
49011,1718,1.0,0.0,0.0
49012,1718,2.0,0.0,0.0
49013,1718,6.0,0.0,0.0
49014,1718,6.0,0.0,0.0
49015,1718,9.0,0.0,0.0
49017,1718,13.0,0.0,0.0
49021,1718,2.0,0.0,0.0
49022,1718,13.0,0.0,0.0
49024,1718,11.0,0.0,0.0
49026,1718,2.0,0.0,0.0
49028,1718,3.0,0.0,0.0
49030,1718,3.0,0.0,0.0
49031,1718,4.0,0.0,0.0
49032,1718,5.0,0.0,0.0
49034,1718,2.0,0.0,0.0
49036,1718,10.0,0.0,0.0
49037,1718,10.0,0.0,0.0
49038,1718,5.0,0.0,0.0
49040,1718,2.0,0.0,0.0
49042,1718,5.0,0.0,0.0
49043,1718,3.0,0.0,0.0
49045,1718,3.0,0.0,0.0
49046,1718,4.0,0.0,0.0
49047,1718,7.0,0.0,0.0
49048,1718,10.0,0.0,0.0
49051,1718,1.0,0.0,0.0
49053,1718,3.0,0.0,0.0
49055,1718,4.0,0.0,0.0
49057,1718,6.0,0.0,0.0
49058,1718,7.0,0.0,0.0
49060,1718,1.0,0.0,0.0
49064,1718,4.0,0.0,0.0
49065,1718,4.0,0.0,0.0
49066,1718,1.0,0.0,0.0
49067,1718,4.0,0.0,0.0
49068,1718,8.0,0.0,0.0
49070,1718,2.0,0.0,0.0
49071,1718,4.0,0.0,0.0
49072,1718,2.0,0.0,0.0
49073,1718,1.0,0.0,0.0
49076,1718,3.0,0.0,0.0
49078,1718,5.0,0.0,0.0
49079,1718,7.0,0.0,0.0
49080,1718,6.0,0.0,0.0
49082,1718,3.0,0.0,0.0
49083,1718,6.0,0.0,0.0
49085,1718,6.0,0.0,0.0
49087,1718,3.0,0.0,0.0
49088,1718,2.0,0.0,0.0
49090,1718,6.0,0.0,0.0
49091,1718,9.0,0.0,0.0
49092,1718,1.0,0.0,0.0
49093,1718,8.0,0.0,0.0
49094,1718,4.0,0.0,0.0
49096,1718,3.0,0.0,0.0
49097,1718,6.0,0.0,0.0
49098,1718,5.0,0.0,0.0
49099,1718,2.0,0.0,0.0
49102,1718,1.0,0.0,0.0
49103,1718,10.0,0.0,0.0
49106,1718,3.0,0.0,0.0
49107,1718,6.0,0.0,0.0
49111,1718,4.0,0.0,0.0
49112,1718,5.0,0.0,0.0
49117,1718,3.0,0.0,0.0
49120,1718,18.0,0.0,0.0
49125,1718,1.0,0.0,0.0
49126,1718,1.0,0.0,0.0
49127,1718,5.0,0.0,0.0
49128,1718,2.0,0.0,0.0
49201,1718,18.0,0.0,0.0
49202,1718,12.0,0.0,0.0
49203,1718,14.0,0.0,0.0
49220,1718,3.0,0.0,0.0
49221,1718,20.0,0.0,0.0
49224,1718,5.0,0.0,0.0
49228,1718,3.0,0.0,0.0
49229,1718,1.0,0.0,0.0
49230,1718,3.0,0.0,0.0
49232,1718,2.0,0.0,0.0
49234,1718,2.0,0.0,0.0
49236,1718,5.0,0.0,0.0
49237,1718,3.0,0.0,0.0
49238,1718,1.0,0.0,0.0
49240,1718,3.0,0.0,0.0
49241,1718,1.0,0.0,0.0
49242,1718,12.0,0.0,0.0
49245,1718,3.0,0.0,0.0
49246,1718,3.0,0.0,0.0
49247,1718,5.0,0.0,0.0
49250,1718,4.0,0.0,0.0
49251,1718,5.0,0.0,0.0
49252,1718,2.0,0.0,0.0
49254,1718,3.0,0.0,0.0
49256,1718,2.0,0.0,0.0
49261,1718,3.0,0.0,0.0
49262,1718,2.0,0.0,0.0
49264,1718,1.0,0.0,0.0
49265,1718,3.0,0.0,0.0
49267,1718,3.0,0.0,0.0
49269,1718,3.0,0.0,0.0
49270,1718,2.0,0.0,0.0
49271,1718,2.0,0.0,0.0
49274,1718,2.0,0.0,0.0
49279,1718,2.0,0.0,0.0
49283,1718,2.0,0.0,0.0
49284,1718,3.0,0.0,0.0
49285,1718,4.0,0.0,0.0
49286,1718,11.0,0.0,0.0
49288,1718,3.0,0.0,0.0
49301,1718,7.0,0.0,0.0
49302,1718,2.0,0.0,0.0
49304,1718,3.0,0.0,0.0
49305,1718,1.0,0.0,0.0
49306,1718,2.0,0.0,0.0
49307,1718,10.0,0.0,0.0
49310,1718,2.0,0.0,0.0
49315,1718,9.0,0.0,0.0
49316,1718,12.0,0.0,0.0
49319,1718,9.0,0.0,0.0
49321,1718,5.0,0.0,0.0
49323,1718,2.0,0.0,0.0
49327,1718,5.0,0.0,0.0
49328,1718,3.0,0.0,0.0
49329,1718,5.0,0.0,0.0
49330,1718,4.0,0.0,0.0
49331,1718,6.0,0.0,0.0
49332,1718,1.0,0.0,0.0
49333,1718,6.0,0.0,0.0
49336,1718,3.0,0.0,0.0
49337,1718,6.0,0.0,0.0
49338,1718,1.0,0.0,0.0
49339,1718,0.0,0.0,0.0
49340,1718,3.0,0.0,0.0
49341,1718,15.0,0.0,0.0
49343,1718,1.0,0.0,0.0
49345,1718,5.0,0.0,0.0
49348,1718,6.0,0.0,0.0
49349,1718,3.0,0.0,0.0
49401,1718,7.0,0.0,0.0
49404,1718,5.0,0.0,0.0
49405,1718,2.0,0.0,0.0
49406,1718,1.0,0.0,0.0
49408,1718,5.0,0.0,0.0
49412,1718,8.0,0.0,0.0
49415,1718,6.0,0.0,0.0
49416,1718,1.0,0.0,0.0
49417,1718,13.0,0.0,0.0
49418,1718,8.0,0.0,0.0
49419,1718,5.0,0.0,0.0
49420,1718,6.0,0.0,0.0
49421,1718,4.0,0.0,0.0
49423,1718,15.0,0.0,0.0
49424,1718,14.0,0.0,0.0
49425,1718,4.0,0.0,0.0
49426,1718,12.0,0.0,0.0
49427,1718,1.0,0.0,0.0
49428,1718,9.0,0.0,0.0
49431,1718,9.0,0.0,0.0
49437,1718,4.0,0.0,0.0
49440,1718,1.0,0.0,0.0
49441,1718,11.0,0.0,0.0
49442,1718,23.0,0.0,0.0
49444,1718,7.0,0.0,0.0
49445,1718,10.0,0.0,0.0
49446,1718,1.0,0.0,0.0
49449,1718,1.0,0.0,0.0
49450,1718,1.0,0.0,0.0
49451,1718,3.0,0.0,0.0
49453,1718,2.0,0.0,0.0
49454,1718,6.0,0.0,0.0
49455,1718,4.0,0.0,0.0
49456,1718,9.0,0.0,0.0
49457,1718,1.0,0.0,0.0
49459,1718,1.0,0.0,0.0
49460,1718,2.0,0.0,0.0
49461,1718,5.0,0.0,0.0
49464,1718,16.0,0.0,0.0
49503,1718,19.0,0.0,0.0
49504,1718,13.0,0.0,0.0
49505,1718,9.0,0.0,0.0
49506,1718,11.0,0.0,0.0
49507,1718,16.0,0.0,0.0
49508,1718,14.0,0.0,0.0
49509,1718,11.0,0.0,0.0
49512,1718,6.0,0.0,0.0
49519,1718,7.0,0.0,0.0
49525,1718,25.0,0.0,0.0
49534,1718,6.0,0.0,0.0
49544,1718,5.0,0.0,0.0
49546,1718,7.0,0.0,0.0
49548,1718,16.0,0.0,0.0
49601,1718,10.0,0.0,0.0
49611,1718,1.0,0.0,0.0
49614,1718,2.0,0.0,0.0
49615,1718,2.0,0.0,0.0
49616,1718,4.0,0.0,0.0
49618,1718,1.0,0.0,0.0
49619,1718,3.0,0.0,0.0
49620,1718,1.0,0.0,0.0
49622,1718,1.0,0.0,0.0
49629,1718,4.0,0.0,0.0
49631,1718,6.0,0.0,0.0
49633,1718,3.0,0.0,0.0
49635,1718,2.0,0.0,0.0
49639,1718,1.0,0.0,0.0
49640,1718,1.0,0.0,0.0
49643,1718,1.0,0.0,0.0
49646,1718,6.0,0.0,0.0
49649,1718,4.0,0.0,0.0
49651,1718,4.0,0.0,0.0
49653,1718,0.0,0.0,0.0
49654,1718,1.0,0.0,0.0
49655,1718,3.0,0.0,0.0
49657,1718,2.0,0.0,0.0
49659,1718,4.0,0.0,0.0
49660,1718,8.0,0.0,0.0
49663,1718,3.0,0.0,0.0
49664,1718,2.0,0.0,0.0
49665,1718,2.0,0.0,0.0
49668,1718,3.0,0.0,0.0
49670,1718,1.0,0.0,0.0
49675,1718,1.0,0.0,0.0
49676,1718,1.0,0.0,0.0
49677,1718,4.0,0.0,0.0
49682,1718,4.0,0.0,0.0
49683,1718,1.0,0.0,0.0
49684,1718,11.0,0.0,0.0
49685,1718,1.0,0.0,0.0
49686,1718,14.0,0.0,0.0
49690,1718,1.0,0.0,0.0
49696,1718,0.0,0.0,0.0
49701,1718,1.0,0.0,0.0
49706,1718,1.0,0.0,0.0
49707,1718,8.0,0.0,0.0
49709,1718,1.0,0.0,0.0
49712,1718,7.0,0.0,0.0
49713,1718,1.0,0.0,0.0
49715,1718,3.0,0.0,0.0
49719,1718,1.0,0.0,0.0
49720,1718,4.0,0.0,0.0
49721,1718,5.0,0.0,0.0
49725,1718,2.0,0.0,0.0
49726,1718,1.0,0.0,0.0
49727,1718,3.0,0.0,0.0
49729,1718,1.0,0.0,0.0
49735,1718,6.0,0.0,0.0
49738,1718,6.0,0.0,0.0
49740,1718,4.0,0.0,0.0
49744,1718,1.0,0.0,0.0
49746,1718,2.0,0.0,0.0
49749,1718,3.0,0.0,0.0
49751,1718,2.0,0.0,0.0
49756,1718,1.0,0.0,0.0
49757,1718,1.0,0.0,0.0
49765,1718,5.0,0.0,0.0
49766,1718,1.0,0.0,0.0
49768,1718,1.0,0.0,0.0
49769,1718,2.0,0.0,0.0
49770,1718,8.0,0.0,0.0
49774,1718,1.0,0.0,0.0
49775,1718,1.0,0.0,0.0
49776,1718,2.0,0.0,0.0
49779,1718,2.0,0.0,0.0
49780,1718,2.0,0.0,0.0
49781,1718,4.0,0.0,0.0
49782,1718,1.0,0.0,0.0
49783,1718,11.0,0.0,0.0
49788,1718,2.0,0.0,0.0
49795,1718,1.0,0.0,0.0
49799,1718,2.0,0.0,0.0
49801,1718,5.0,0.0,0.0
49802,1718,6.0,0.0,0.0
49808,1718,1.0,0.0,0.0
49812,1718,1.0,0.0,0.0
49817,1718,1.0,0.0,0.0
49819,1718,1.0,0.0,0.0
49820,1718,1.0,0.0,0.0
49822,1718,1.0,0.0,0.0
49825,1718,1.0,0.0,0.0
49827,1718,1.0,0.0,0.0
49829,1718,11.0,0.0,0.0
49831,1718,1.0,0.0,0.0
49837,1718,4.0,0.0,0.0
49839,1718,1.0,0.0,0.0
49841,1718,3.0,0.0,0.0
49845,1718,2.0,0.0,0.0
49847,1718,1.0,0.0,0.0
49849,1718,5.0,0.0,0.0
49854,1718,4.0,0.0,0.0
49855,1718,10.0,0.0,0.0
49858,1718,7.0,0.0,0.0
49862,1718,3.0,0.0,0.0
49866,1718,4.0,0.0,0.0
49868,1718,3.0,0.0,0.0
49870,1718,3.0,0.0,0.0
49874,1718,3.0,0.0,0.0
49878,1718,1.0,0.0,0.0
49879,1718,1.0,0.0,0.0
49880,1718,1.0,0.0,0.0
49887,1718,3.0,0.0,0.0
49896,1718,2.0,0.0,0.0
49905,1718,1.0,0.0,0.0
49908,1718,2.0,0.0,0.0
49910,1718,1.0,0.0,0.0
49911,1718,2.0,0.0,0.0
49913,1718,3.0,0.0,0.0
49916,1718,1.0,0.0,0.0
49918,1718,1.0,0.0,0.0
49920,1718,1.0,0.0,0.0
49922,1718,2.0,0.0,0.0
49925,1718,1.0,0.0,0.0
49930,1718,4.0,0.0,0.0
49931,1718,3.0,0.0,0.0
49935,1718,3.0,0.0,0.0
49938,1718,2.0,0.0,0.0
49945,1718,1.0,0.0,0.0
49946,1718,2.0,0.0,0.0
49947,1718,1.0,0.0,0.0
49950,1718,1.0,0.0,0.0
49953,1718,1.0,0.0,0.0
49955,1718,1.0,0.0,0.0
49962,1718,1.0,0.0,0.0
49963,1718,1.0,0.0,0.0
49965,1718,1.0,0.0,0.0
49968,1718,1.0,0.0,0.0
49969,1718,1.0,0.0,0.0
50002,1718,2.0,0.0,0.0
50003,1718,3.0,0.0,0.0
50006,1718,1.0,0.0,0.0
50007,1718,3.0,0.0,0.0
50009,1718,4.0,0.0,0.0
50010,1718,6.0,0.0,0.0
50014,1718,2.0,0.0,0.0
50020,1718,5.0,0.0,0.0
50021,1718,4.0,0.0,0.0
50022,1718,4.0,0.0,0.0
50023,1718,12.0,0.0,0.0
50025,1718,2.0,0.0,0.0
50028,1718,2.0,0.0,0.0
50033,1718,1.0,0.0,0.0
50034,1718,1.0,0.0,0.0
50035,1718,4.0,0.0,0.0
50036,1718,8.0,0.0,0.0
50044,1718,2.0,0.0,0.0
50046,1718,1.0,0.0,0.0
50047,1718,3.0,0.0,0.0
50049,1718,4.0,0.0,0.0
50050,1718,2.0,0.0,0.0
50054,1718,2.0,0.0,0.0
50055,1718,1.0,0.0,0.0
50056,1718,1.0,0.0,0.0
50058,1718,2.0,0.0,0.0
50060,1718,2.0,0.0,0.0
50062,1718,1.0,0.0,0.0
50063,1718,2.0,0.0,0.0
50069,1718,1.0,0.0,0.0
50070,1718,1.0,0.0,0.0
50072,1718,3.0,0.0,0.0
50076,1718,1.0,0.0,0.0
50103,1718,1.0,0.0,0.0
50105,1718,4.0,0.0,0.0
50106,1718,1.0,0.0,0.0
50107,1718,1.0,0.0,0.0
50109,1718,2.0,0.0,0.0
50111,1718,5.0,0.0,0.0
50112,1718,5.0,0.0,0.0
50115,1718,2.0,0.0,0.0
50118,1718,1.0,0.0,0.0
50122,1718,1.0,0.0,0.0
50123,1718,1.0,0.0,0.0
50124,1718,2.0,0.0,0.0
50125,1718,6.0,0.0,0.0
50126,1718,4.0,0.0,0.0
50129,1718,3.0,0.0,0.0
50130,1718,2.0,0.0,0.0
50131,1718,8.0,0.0,0.0
50138,1718,4.0,0.0,0.0
50139,1718,1.0,0.0,0.0
50140,1718,3.0,0.0,0.0
50141,1718,1.0,0.0,0.0
50142,1718,1.0,0.0,0.0
50144,1718,3.0,0.0,0.0
50145,1718,1.0,0.0,0.0
50156,1718,3.0,0.0,0.0
50158,1718,9.0,0.0,0.0
50160,1718,2.0,0.0,0.0
50161,1718,1.0,0.0,0.0
50163,1718,2.0,0.0,0.0
50166,1718,1.0,0.0,0.0
50169,1718,1.0,0.0,0.0
50170,1718,2.0,0.0,0.0
50171,1718,3.0,0.0,0.0
50174,1718,2.0,0.0,0.0
50201,1718,3.0,0.0,0.0
50207,1718,2.0,0.0,0.0
50208,1718,7.0,0.0,0.0
50211,1718,4.0,0.0,0.0
50212,1718,3.0,0.0,0.0
50213,1718,3.0,0.0,0.0
50216,1718,3.0,0.0,0.0
50219,1718,5.0,0.0,0.0
50220,1718,3.0,0.0,0.0
50225,1718,3.0,0.0,0.0
50226,1718,1.0,0.0,0.0
50228,1718,2.0,0.0,0.0
50230,1718,1.0,0.0,0.0
50233,1718,1.0,0.0,0.0
50236,1718,1.0,0.0,0.0
50237,1718,1.0,0.0,0.0
50244,1718,1.0,0.0,0.0
50247,1718,3.0,0.0,0.0
50248,1718,2.0,0.0,0.0
50249,1718,1.0,0.0,0.0
50250,1718,2.0,0.0,0.0
50251,1718,3.0,0.0,0.0
50255,1718,3.0,0.0,0.0
50257,1718,2.0,0.0,0.0
50258,1718,1.0,0.0,0.0
50261,1718,3.0,0.0,0.0
50263,1718,8.0,0.0,0.0
50265,1718,7.0,0.0,0.0
50266,1718,6.0,0.0,0.0
50273,1718,5.0,0.0,0.0
50276,1718,3.0,0.0,0.0
50278,1718,1.0,0.0,0.0
50309,1718,3.0,0.0,0.0
50310,1718,8.0,0.0,0.0
50311,1718,2.0,0.0,0.0
50312,1718,8.0,0.0,0.0
50313,1718,7.0,0.0,0.0
